ts,study,total_trials,completed_trials,best_value,best_algo,mean_value
2025-12-22T08:14:12.638968+00:00,opti_v1.65_cat,15001,15001,0.3811372594952851,cat,0.3841241557032594
2025-12-22T08:14:17.801762+00:00,opti_v1.65_cat,15002,15002,0.3811372594952851,cat,0.3841241773556636
2025-12-22T08:14:21.210923+00:00,opti_v1.65_cat,15003,15003,0.3811372594952851,cat,0.3841241316848289
2025-12-22T08:14:24.693052+00:00,opti_v1.65_cat,15004,15004,0.3811372594952851,cat,0.38412397668594983
2025-12-22T08:14:28.338253+00:00,opti_v1.65_cat,15005,15005,0.3811372594952851,cat,0.38412395351118206
2025-12-22T08:14:31.754429+00:00,opti_v1.65_cat,15006,15006,0.3811372594952851,cat,0.38412391807954016
2025-12-22T08:14:35.202149+00:00,opti_v1.65_cat,15007,15007,0.3811372594952851,cat,0.38412381184445155
2025-12-22T08:14:38.652074+00:00,opti_v1.65_cat,15008,15008,0.3811372594952851,cat,0.384123837649222
2025-12-22T08:14:42.171131+00:00,opti_v1.65_cat,15009,15009,0.3811372594952851,cat,0.38412377524958274
2025-12-22T08:14:45.733224+00:00,opti_v1.65_cat,15010,15010,0.3811372594952851,cat,0.3841237206445298
2025-12-22T08:14:49.358034+00:00,opti_v1.65_cat,15011,15011,0.3811372594952851,cat,0.38412368665593083
2025-12-22T08:14:52.914256+00:00,opti_v1.65_cat,15012,15012,0.3811372594952851,cat,0.38412361529687383
2025-12-22T08:14:56.284652+00:00,opti_v1.65_cat,15013,15013,0.3811372594952851,cat,0.3841236787176389
2025-12-22T08:14:59.876870+00:00,opti_v1.65_cat,15014,15014,0.3811372594952851,cat,0.3841237326383694
2025-12-22T08:15:03.703645+00:00,opti_v1.65_cat,15015,15015,0.3811372594952851,cat,0.38412368058548524
2025-12-22T08:15:07.233830+00:00,opti_v1.65_cat,15016,15016,0.3811372594952851,cat,0.3841237482533065
2025-12-22T08:15:10.333062+00:00,opti_v1.65_cat,15017,15017,0.3811372594952851,cat,0.3841238451883597
2025-12-22T08:15:13.822836+00:00,opti_v1.65_cat,15018,15018,0.3811372594952851,cat,0.38412378656490537
2025-12-22T08:15:17.423938+00:00,opti_v1.65_cat,15019,15019,0.3811372594952851,cat,0.3841238091533127
2025-12-22T08:15:21.070691+00:00,opti_v1.65_cat,15020,15020,0.3811372594952851,cat,0.3841237397809559
2025-12-22T08:15:24.851616+00:00,opti_v1.65_cat,15021,15021,0.3811372594952851,cat,0.3841237733301712
2025-12-22T08:15:28.467385+00:00,opti_v1.65_cat,15022,15022,0.3811372594952851,cat,0.3841236164122849
2025-12-22T08:15:32.046636+00:00,opti_v1.65_cat,15023,15023,0.3811372594952851,cat,0.384123653571462
2025-12-22T08:15:36.047687+00:00,opti_v1.65_cat,15024,15024,0.3811372594952851,cat,0.3841236904178999
2025-12-22T08:15:39.791234+00:00,opti_v1.65_cat,15025,15025,0.3811372594952851,cat,0.38412361037428694
2025-12-22T08:15:43.555231+00:00,opti_v1.65_cat,15026,15026,0.3811372594952851,cat,0.38412354499669193
2025-12-22T08:15:47.285170+00:00,opti_v1.65_cat,15027,15027,0.3811372594952851,cat,0.3841234763358717
2025-12-22T08:15:50.726810+00:00,opti_v1.65_cat,15028,15028,0.3811372594952851,cat,0.3841234207783709
2025-12-22T08:15:54.253859+00:00,opti_v1.65_cat,15029,15029,0.3811372594952851,cat,0.3841233781577105
2025-12-22T08:15:57.777229+00:00,opti_v1.65_cat,15030,15030,0.3811372594952851,cat,0.38412339766816556
2025-12-22T08:16:01.305857+00:00,opti_v1.65_cat,15031,15031,0.3811372594952851,cat,0.3841234536375772
2025-12-22T08:16:04.876418+00:00,opti_v1.65_cat,15032,15032,0.3811372594952851,cat,0.3841234052351326
2025-12-22T08:16:09.587070+00:00,opti_v1.65_cat,15033,15033,0.3811372594952851,cat,0.3841234742449978
2025-12-22T08:16:13.042353+00:00,opti_v1.65_cat,15034,15034,0.3811372594952851,cat,0.3841235665988096
2025-12-22T08:16:16.535657+00:00,opti_v1.65_cat,15035,15035,0.3811372594952851,cat,0.38412357094324207
2025-12-22T08:16:20.155592+00:00,opti_v1.65_cat,15036,15036,0.3811372594952851,cat,0.38412364767678076
2025-12-22T08:16:23.871826+00:00,opti_v1.65_cat,15037,15037,0.3811372594952851,cat,0.38412373856181475
2025-12-22T08:16:27.510266+00:00,opti_v1.65_cat,15038,15038,0.3811372594952851,cat,0.38412367139945197
2025-12-22T08:16:30.941720+00:00,opti_v1.65_cat,15039,15039,0.3811372594952851,cat,0.3841237208193925
2025-12-22T08:16:34.455977+00:00,opti_v1.65_cat,15040,15040,0.3811372594952851,cat,0.3841237496904345
2025-12-22T08:16:38.059276+00:00,opti_v1.65_cat,15041,15041,0.3811372594952851,cat,0.3841236214856779
2025-12-22T08:16:41.691595+00:00,opti_v1.65_cat,15042,15042,0.3811372594952851,cat,0.38412367541999826
2025-12-22T08:16:45.130602+00:00,opti_v1.65_cat,15043,15043,0.3811372594952851,cat,0.38412364065462007
2025-12-22T08:16:48.805122+00:00,opti_v1.65_cat,15044,15044,0.3811372594952851,cat,0.3841236497980001
2025-12-22T08:16:52.428887+00:00,opti_v1.65_cat,15045,15045,0.3811372594952851,cat,0.3841235758523518
2025-12-22T08:16:56.174233+00:00,opti_v1.65_cat,15046,15046,0.3811372594952851,cat,0.3841236339548249
2025-12-22T08:16:59.671497+00:00,opti_v1.65_cat,15047,15047,0.3811372594952851,cat,0.38412366806978804
