trial_number,state,value,params,datetime_complete
0,COMPLETE,0.4088981338667461,"{""nn_n_layers"": 2, ""nn_units"": 32, ""nn_dropout"": 0.07799726016810132, ""nn_lr"": 1.493656855461762e-05, ""nn_epochs"": 354, ""nn_batch"": 64, ""nn_act"": ""relu""}",2025-11-26T03:27:03.562168+00:00
1,COMPLETE,0.38445601443632466,"{""nn_n_layers"": 1, ""nn_units"": 128, ""nn_dropout"": 0.14561457009902096, ""nn_lr"": 0.000684792009557478, ""nn_epochs"": 98, ""nn_batch"": 128, ""nn_act"": ""relu""}",2025-11-26T03:29:09.766203+00:00
2,COMPLETE,0.897393572969167,"{""nn_n_layers"": 3, ""nn_units"": 64, ""nn_dropout"": 0.4744427686266666, ""nn_lr"": 0.00788671412999049, ""nn_epochs"": 333, ""nn_batch"": 128, ""nn_act"": ""selu""}",2025-11-26T03:32:49.700630+00:00
3,COMPLETE,0.3961329132369864,"{""nn_n_layers"": 1, ""nn_units"": 32, ""nn_dropout"": 0.2600340105889054, ""nn_lr"": 0.00043664735929796326, ""nn_epochs"": 114, ""nn_batch"": 32, ""nn_act"": ""selu""}",2025-11-26T03:35:58.990902+00:00
4,COMPLETE,0.37370400089565753,"{""nn_n_layers"": 1, ""nn_units"": 256, ""nn_dropout"": 0.13567451588694796, ""nn_lr"": 0.003063462210622081, ""nn_epochs"": 175, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-11-26T03:38:28.427745+00:00
5,COMPLETE,1.3489135099685758,"{""nn_n_layers"": 4, ""nn_units"": 128, ""nn_dropout"": 0.36450358402049365, ""nn_lr"": 0.0020597335357437196, ""nn_epochs"": 75, ""nn_batch"": 128, ""nn_act"": ""relu""}",2025-11-26T03:40:52.522176+00:00
6,COMPLETE,0.40164345486671443,"{""nn_n_layers"": 2, ""nn_units"": 256, ""nn_dropout"": 0.23610746258097465, ""nn_lr"": 2.284455685002053e-05, ""nn_epochs"": 300, ""nn_batch"": 128, ""nn_act"": ""elu""}",2025-11-26T03:43:33.491961+00:00
7,COMPLETE,0.3811276254014992,"{""nn_n_layers"": 1, ""nn_units"": 128, ""nn_dropout"": 0.2542853455823514, ""nn_lr"": 0.005280796376895365, ""nn_epochs"": 137, ""nn_batch"": 64, ""nn_act"": ""elu""}",2025-11-26T03:46:15.577654+00:00
8,COMPLETE,0.39733062139358094,"{""nn_n_layers"": 4, ""nn_units"": 128, ""nn_dropout"": 0.09328502944301792, ""nn_lr"": 0.004760767751809498, ""nn_epochs"": 239, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-11-26T03:49:22.301806+00:00
9,COMPLETE,0.5281701576917679,"{""nn_n_layers"": 4, ""nn_units"": 32, ""nn_dropout"": 0.11105390523536512, ""nn_lr"": 2.2887381144600954e-05, ""nn_epochs"": 168, ""nn_batch"": 32, ""nn_act"": ""selu""}",2025-11-26T03:55:15.728205+00:00
