trial_number,state,value,params,datetime_complete
0,COMPLETE,0.39782117022727675,"{""c_iterations"": 1436, ""c_depth"": 10, ""c_lr"": 0.026081583694317685, ""c_l2"": 0.015509913987594319}",2025-11-26T03:18:35.577737+00:00
1,COMPLETE,0.4039228907034784,"{""c_iterations"": 890, ""c_depth"": 5, ""c_lr"": 0.00015550191654264885, ""c_l2"": 1.156732719914599}",2025-11-26T03:18:53.917064+00:00
2,COMPLETE,0.40345533571962844,"{""c_iterations"": 2003, ""c_depth"": 8, ""c_lr"": 0.00011693648443440106, ""c_l2"": 6.156997328235206}",2025-11-26T03:19:43.806312+00:00
3,COMPLETE,0.39977726590236895,"{""c_iterations"": 2581, ""c_depth"": 5, ""c_lr"": 0.00039829941698924106, ""c_l2"": 1.922346047064365e-05}",2025-11-26T03:20:17.147933+00:00
4,COMPLETE,0.39819724545464524,"{""c_iterations"": 1260, ""c_depth"": 7, ""c_lr"": 0.002666020367873238, ""c_l2"": 0.00010929592787219404}",2025-11-26T03:20:39.846427+00:00
5,COMPLETE,0.39847324311563254,"{""c_iterations"": 2030, ""c_depth"": 4, ""c_lr"": 0.0009212515846231674, ""c_l2"": 0.0003668874895499185}",2025-11-26T03:21:02.257942+00:00
6,COMPLETE,0.4010737950058625,"{""c_iterations"": 1640, ""c_depth"": 9, ""c_lr"": 0.0004561725458211574, ""c_l2"": 0.003977782830811193}",2025-11-26T03:21:44.850868+00:00
7,COMPLETE,0.39745363783982995,"{""c_iterations"": 1981, ""c_depth"": 4, ""c_lr"": 0.010128002032729377, ""c_l2"": 1.5619562520792747e-05}",2025-11-26T03:21:57.290896+00:00
8,COMPLETE,0.4015935533348168,"{""c_iterations"": 662, ""c_depth"": 10, ""c_lr"": 0.15402113021890798, ""c_l2"": 0.45580746840273345}",2025-11-26T03:22:07.627280+00:00
9,COMPLETE,0.39661326509656797,"{""c_iterations"": 1261, ""c_depth"": 4, ""c_lr"": 0.01814152303366679, ""c_l2"": 0.0012052231254145623}",2025-11-26T03:22:18.027475+00:00
10,COMPLETE,0.39840122462891353,"{""c_iterations"": 2863, ""c_depth"": 6, ""c_lr"": 0.06566546363980703, ""c_l2"": 1.3357744409416468e-06}",2025-11-26T03:22:26.433574+00:00
11,COMPLETE,0.3960666423937111,"{""c_iterations"": 2288, ""c_depth"": 4, ""c_lr"": 0.00750719940526725, ""c_l2"": 1.1925215048990455e-06}",2025-11-26T03:22:40.016438+00:00
12,COMPLETE,0.3978875681370971,"{""c_iterations"": 2426, ""c_depth"": 6, ""c_lr"": 0.006059255203107789, ""c_l2"": 1.2832117513634784e-06}",2025-11-26T03:22:56.132268+00:00
13,COMPLETE,0.39688237704897655,"{""c_iterations"": 1157, ""c_depth"": 4, ""c_lr"": 0.020698927339492343, ""c_l2"": 0.04560268508949348}",2025-11-26T03:23:05.737045+00:00
14,COMPLETE,0.3981310615269188,"{""c_iterations"": 2336, ""c_depth"": 5, ""c_lr"": 0.002607974752780877, ""c_l2"": 0.000516605979265413}",2025-11-26T03:23:26.052519+00:00
15,COMPLETE,0.39754384216944716,"{""c_iterations"": 1675, ""c_depth"": 6, ""c_lr"": 0.02710013273186145, ""c_l2"": 4.5614039841930096e-05}",2025-11-26T03:23:37.880455+00:00
16,COMPLETE,0.39786485199483307,"{""c_iterations"": 2935, ""c_depth"": 7, ""c_lr"": 0.009470877637391375, ""c_l2"": 0.09634842407301025}",2025-11-26T03:23:53.917836+00:00
17,COMPLETE,0.39733462576838413,"{""c_iterations"": 969, ""c_depth"": 4, ""c_lr"": 0.07099104196990946, ""c_l2"": 0.00144470587617757}",2025-11-26T03:24:00.642856+00:00
18,COMPLETE,0.3995823388695577,"{""c_iterations"": 563, ""c_depth"": 5, ""c_lr"": 0.002106530166756545, ""c_l2"": 6.079009456696757e-06}",2025-11-26T03:24:11.902458+00:00
19,COMPLETE,0.3973943008107719,"{""c_iterations"": 2173, ""c_depth"": 7, ""c_lr"": 0.0135993893395667, ""c_l2"": 0.006730034178504863}",2025-11-26T03:24:31.015101+00:00
20,COMPLETE,0.3969290291662726,"{""c_iterations"": 1449, ""c_depth"": 8, ""c_lr"": 0.056080163430058026, ""c_l2"": 0.00017633911461832142}",2025-11-26T03:24:42.494525+00:00
21,COMPLETE,0.3978418440521896,"{""c_iterations"": 1160, ""c_depth"": 4, ""c_lr"": 0.023252523785515133, ""c_l2"": 0.04160882721642302}",2025-11-26T03:24:50.847731+00:00
22,COMPLETE,0.39788565501889434,"{""c_iterations"": 1006, ""c_depth"": 4, ""c_lr"": 0.004736393289357887, ""c_l2"": 0.1262291855850586}",2025-11-26T03:25:02.687180+00:00
23,COMPLETE,0.39808235859872504,"{""c_iterations"": 1350, ""c_depth"": 5, ""c_lr"": 0.016208152936890728, ""c_l2"": 0.0013838455699126439}",2025-11-26T03:25:12.701344+00:00
24,COMPLETE,0.39804200303028436,"{""c_iterations"": 1822, ""c_depth"": 4, ""c_lr"": 0.03652150305449017, ""c_l2"": 1.0412358831125457}",2025-11-26T03:25:22.075350+00:00
25,COMPLETE,0.39800397746847443,"{""c_iterations"": 720, ""c_depth"": 5, ""c_lr"": 0.006855650863313211, ""c_l2"": 0.0160958276635438}",2025-11-26T03:25:33.277280+00:00
26,COMPLETE,0.4025377259232735,"{""c_iterations"": 2677, ""c_depth"": 6, ""c_lr"": 0.1360454765268458, ""c_l2"": 0.1868093790843243}",2025-11-26T03:25:40.160246+00:00
27,COMPLETE,0.39802647736229385,"{""c_iterations"": 1124, ""c_depth"": 4, ""c_lr"": 0.003680515495541561, ""c_l2"": 8.766652854616007}",2025-11-26T03:25:52.940471+00:00
28,COMPLETE,0.39883955154812994,"{""c_iterations"": 1522, ""c_depth"": 5, ""c_lr"": 0.0013161131249273107, ""c_l2"": 3.752595254975532e-06}",2025-11-26T03:26:14.604289+00:00
29,COMPLETE,0.39850851821664174,"{""c_iterations"": 795, ""c_depth"": 9, ""c_lr"": 0.021479291383382892, ""c_l2"": 0.027501308979165095}",2025-11-26T03:26:27.609780+00:00
30,COMPLETE,0.39816877115730825,"{""c_iterations"": 1755, ""c_depth"": 4, ""c_lr"": 0.03740381284656392, ""c_l2"": 0.0010996035975161334}",2025-11-26T03:26:35.647949+00:00
