trial_number,state,value,params,datetime_complete
10,COMPLETE,0.39174755799304434,"{""x_n_estimators"": 2884, ""x_learning_rate"": 0.018811855458156695, ""x_max_depth"": 4, ""x_subsample"": 0.5089809378074099, ""x_colsample"": 0.739367854408842, ""x_reg_lambda"": 0.00034070065010934514, ""x_reg_alpha"": 7.477885671397604e-05, ""x_min_child_weight"": 12, ""x_gamma"": 1.337848814118202}",2025-11-19T06:19:22.582081+00:00
11,COMPLETE,0.39141035096760163,"{""x_n_estimators"": 516, ""x_learning_rate"": 0.18751489818455946, ""x_max_depth"": 5, ""x_subsample"": 0.9665418993032889, ""x_colsample"": 0.9622950455665342, ""x_reg_lambda"": 0.00013654452159388294, ""x_reg_alpha"": 0.0006316615710723075, ""x_min_child_weight"": 1, ""x_gamma"": 1.996784607632955}",2025-11-19T06:19:34.368369+00:00
12,COMPLETE,0.39210807961760225,"{""x_n_estimators"": 539, ""x_learning_rate"": 0.1621547385373898, ""x_max_depth"": 5, ""x_subsample"": 0.9834501550051478, ""x_colsample"": 0.9968280536998257, ""x_reg_lambda"": 0.00019860389650241527, ""x_reg_alpha"": 0.010492401272289488, ""x_min_child_weight"": 2, ""x_gamma"": 1.9826720608077621}",2025-11-19T06:19:46.011915+00:00
13,COMPLETE,0.3905909016011294,"{""x_n_estimators"": 890, ""x_learning_rate"": 0.045682788699711804, ""x_max_depth"": 4, ""x_subsample"": 0.6608984236416044, ""x_colsample"": 0.6959793637793572, ""x_reg_lambda"": 0.0215861475756696, ""x_reg_alpha"": 0.0010032187377348883, ""x_min_child_weight"": 7, ""x_gamma"": 1.9979195528173657}",2025-11-19T06:20:00.053163+00:00
14,COMPLETE,0.3912144480046121,"{""x_n_estimators"": 1055, ""x_learning_rate"": 0.033969273780472826, ""x_max_depth"": 4, ""x_subsample"": 0.6567269909241948, ""x_colsample"": 0.7001048525835145, ""x_reg_lambda"": 0.04571046491741823, ""x_reg_alpha"": 0.06266572615237062, ""x_min_child_weight"": 7, ""x_gamma"": 1.4823063823598956}",2025-11-19T06:20:16.990354+00:00
15,COMPLETE,0.3905832142044327,"{""x_n_estimators"": 2644, ""x_learning_rate"": 0.05478201549303343, ""x_max_depth"": 4, ""x_subsample"": 0.6635791820875844, ""x_colsample"": 0.4221152132852426, ""x_reg_lambda"": 0.023853105173389573, ""x_reg_alpha"": 3.451342796084299e-05, ""x_min_child_weight"": 19, ""x_gamma"": 1.5033619472689248}",2025-11-19T06:20:26.705101+00:00
16,COMPLETE,0.3924532617600139,"{""x_n_estimators"": 2684, ""x_learning_rate"": 0.0038096936832281757, ""x_max_depth"": 3, ""x_subsample"": 0.5773621352641005, ""x_colsample"": 0.401917161044581, ""x_reg_lambda"": 1.0412358831125457, ""x_reg_alpha"": 2.656752893134611e-05, ""x_min_child_weight"": 18, ""x_gamma"": 0.02635842876184713}",2025-11-19T06:20:56.508230+00:00
17,COMPLETE,0.39148337415844814,"{""x_n_estimators"": 2534, ""x_learning_rate"": 0.07481163509692006, ""x_max_depth"": 5, ""x_subsample"": 0.7102293577284605, ""x_colsample"": 0.40384099397717227, ""x_reg_lambda"": 0.004979082967613442, ""x_reg_alpha"": 8.878945473874246e-05, ""x_min_child_weight"": 18, ""x_gamma"": 1.4310787115338943}",2025-11-19T06:21:10.647576+00:00
18,COMPLETE,0.39182499210108757,"{""x_n_estimators"": 2997, ""x_learning_rate"": 0.013125207597281892, ""x_max_depth"": 4, ""x_subsample"": 0.500217761183358, ""x_colsample"": 0.5977938199017518, ""x_reg_lambda"": 0.002017706654070138, ""x_reg_alpha"": 8.454011247712303e-06, ""x_min_child_weight"": 15, ""x_gamma"": 0.8284560810016522}",2025-11-19T06:21:24.184333+00:00
19,COMPLETE,0.3924087669762263,"{""x_n_estimators"": 2494, ""x_learning_rate"": 0.0032356519096237678, ""x_max_depth"": 3, ""x_subsample"": 0.6133715430231936, ""x_colsample"": 0.44449278036281686, ""x_reg_lambda"": 0.66016575277947, ""x_reg_alpha"": 0.006281180067214296, ""x_min_child_weight"": 20, ""x_gamma"": 1.625928588512704}",2025-11-19T06:21:55.190563+00:00
20,COMPLETE,0.392601236175207,"{""x_n_estimators"": 1823, ""x_learning_rate"": 0.07752819000947922, ""x_max_depth"": 5, ""x_subsample"": 0.7068414391971162, ""x_colsample"": 0.6425012525416977, ""x_reg_lambda"": 4.792360171004318e-05, ""x_reg_alpha"": 0.00017225928349038906, ""x_min_child_weight"": 14, ""x_gamma"": 1.260905974707791}",2025-11-19T06:22:09.305704+00:00
21,COMPLETE,0.3917557059378056,"{""x_n_estimators"": 941, ""x_learning_rate"": 0.028304062924478037, ""x_max_depth"": 4, ""x_subsample"": 0.6518663522165676, ""x_colsample"": 0.8149718867854205, ""x_reg_lambda"": 0.020201512136963414, ""x_reg_alpha"": 0.0014500746351859683, ""x_min_child_weight"": 7, ""x_gamma"": 1.8188267629099537}",2025-11-19T06:22:19.919047+00:00
22,COMPLETE,0.39196881897314145,"{""x_n_estimators"": 1915, ""x_learning_rate"": 0.07137908970469033, ""x_max_depth"": 4, ""x_subsample"": 0.6157305011810134, ""x_colsample"": 0.7932843127429302, ""x_reg_lambda"": 0.010462947646132396, ""x_reg_alpha"": 0.0007875923855391928, ""x_min_child_weight"": 8, ""x_gamma"": 1.5397463896410966}",2025-11-19T06:22:29.992133+00:00
23,COMPLETE,0.3922526354668158,"{""x_n_estimators"": 2320, ""x_learning_rate"": 0.008274626455180657, ""x_max_depth"": 3, ""x_subsample"": 0.6706052259346245, ""x_colsample"": 0.6538248703246775, ""x_reg_lambda"": 0.12580589460277045, ""x_reg_alpha"": 9.006066066204953e-06, ""x_min_child_weight"": 5, ""x_gamma"": 1.8455471372882282}",2025-11-19T06:22:46.572437+00:00
24,COMPLETE,0.3912396220254534,"{""x_n_estimators"": 863, ""x_learning_rate"": 0.028363374260746425, ""x_max_depth"": 4, ""x_subsample"": 0.5427128139473338, ""x_colsample"": 0.43374856928616207, ""x_reg_lambda"": 0.0012532667841101109, ""x_reg_alpha"": 0.004068582272071718, ""x_min_child_weight"": 11, ""x_gamma"": 1.6782077018232737}",2025-11-19T06:22:58.707039+00:00
25,COMPLETE,0.3948114167385371,"{""x_n_estimators"": 1638, ""x_learning_rate"": 0.10720329000018573, ""x_max_depth"": 6, ""x_subsample"": 0.6179942152423745, ""x_colsample"": 0.5507506921392701, ""x_reg_lambda"": 0.051267567793435075, ""x_reg_alpha"": 3.901182506225514e-05, ""x_min_child_weight"": 21, ""x_gamma"": 1.8992920108333042}",2025-11-19T06:23:12.233163+00:00
26,COMPLETE,0.39215911024786476,"{""x_n_estimators"": 2650, ""x_learning_rate"": 0.04801618290488255, ""x_max_depth"": 5, ""x_subsample"": 0.7424094503442709, ""x_colsample"": 0.6418356312301097, ""x_reg_lambda"": 0.28985958901830156, ""x_reg_alpha"": 0.0002857543804508841, ""x_min_child_weight"": 13, ""x_gamma"": 1.141199413006008}",2025-11-19T06:23:25.134572+00:00
27,COMPLETE,0.39046187706426216,"{""x_n_estimators"": 2000, ""x_learning_rate"": 0.01780029188766511, ""x_max_depth"": 3, ""x_subsample"": 0.6046626131182684, ""x_colsample"": 0.7191303998883247, ""x_reg_lambda"": 0.000771611839641638, ""x_reg_alpha"": 0.020894426210348035, ""x_min_child_weight"": 9, ""x_gamma"": 1.4108355750439445}",2025-11-19T06:23:38.141103+00:00
28,COMPLETE,0.39256456796411415,"{""x_n_estimators"": 2001, ""x_learning_rate"": 0.019400615362368426, ""x_max_depth"": 3, ""x_subsample"": 0.5426847952841009, ""x_colsample"": 0.7725235328649165, ""x_reg_lambda"": 0.0006830118452782422, ""x_reg_alpha"": 0.2932442129898822, ""x_min_child_weight"": 17, ""x_gamma"": 1.3280937654293465}",2025-11-19T06:23:59.778337+00:00
29,COMPLETE,0.3908203604448003,"{""x_n_estimators"": 2284, ""x_learning_rate"": 0.1329669461387007, ""x_max_depth"": 3, ""x_subsample"": 0.802348083752203, ""x_colsample"": 0.47127702642768776, ""x_reg_lambda"": 4.743396193582954e-05, ""x_reg_alpha"": 0.037458663569675664, ""x_min_child_weight"": 9, ""x_gamma"": 0.82556542968046}",2025-11-19T06:24:14.705478+00:00
30,COMPLETE,0.39061656007954937,"{""x_n_estimators"": 2446, ""x_learning_rate"": 0.006963582957282806, ""x_max_depth"": 3, ""x_subsample"": 0.6022133616438344, ""x_colsample"": 0.7199750323459413, ""x_reg_lambda"": 0.005919231991320295, ""x_reg_alpha"": 0.4412372549091462, ""x_min_child_weight"": 15, ""x_gamma"": 1.1618049504387318}",2025-11-19T06:24:36.440232+00:00
31,COMPLETE,0.3912962624278953,"{""x_n_estimators"": 1624, ""x_learning_rate"": 0.04825787372065974, ""x_max_depth"": 4, ""x_subsample"": 0.6743225784057137, ""x_colsample"": 0.6808523905299466, ""x_reg_lambda"": 0.027425997290303598, ""x_reg_alpha"": 0.00881545023862822, ""x_min_child_weight"": 4, ""x_gamma"": 1.4570293857821524}",2025-11-19T06:24:49.002897+00:00
32,COMPLETE,0.39104421088674096,"{""x_n_estimators"": 1209, ""x_learning_rate"": 0.016622175095688464, ""x_max_depth"": 9, ""x_subsample"": 0.6920259709456631, ""x_colsample"": 0.8383900675893511, ""x_reg_lambda"": 0.0009359075045532456, ""x_reg_alpha"": 0.0031984884118646194, ""x_min_child_weight"": 11, ""x_gamma"": 1.6132356807077333}",2025-11-19T06:25:10.511304+00:00
33,COMPLETE,0.39305296350691316,"{""x_n_estimators"": 2115, ""x_learning_rate"": 0.08715844123671078, ""x_max_depth"": 8, ""x_subsample"": 0.7475766911716875, ""x_colsample"": 0.7483287310815505, ""x_reg_lambda"": 5.647457719626601e-05, ""x_reg_alpha"": 6.08100365022001e-06, ""x_min_child_weight"": 6, ""x_gamma"": 1.7331447720511188}",2025-11-19T06:25:30.454373+00:00
34,COMPLETE,0.390811038645343,"{""x_n_estimators"": 1439, ""x_learning_rate"": 0.03815649303070301, ""x_max_depth"": 4, ""x_subsample"": 0.6284583337290596, ""x_colsample"": 0.9167158555061328, ""x_reg_lambda"": 0.01033122814725235, ""x_reg_alpha"": 0.0015985006037745853, ""x_min_child_weight"": 9, ""x_gamma"": 1.3742083309867092}",2025-11-19T06:25:45.266603+00:00
35,COMPLETE,0.39239699798950556,"{""x_n_estimators"": 1916, ""x_learning_rate"": 0.011621212526689573, ""x_max_depth"": 3, ""x_subsample"": 0.5904026190790774, ""x_colsample"": 0.5469800044840777, ""x_reg_lambda"": 9.30639107945854e-06, ""x_reg_alpha"": 0.10144964077931948, ""x_min_child_weight"": 22, ""x_gamma"": 1.5371876252928542}",2025-11-19T06:26:01.914310+00:00
36,COMPLETE,0.3920335470761621,"{""x_n_estimators"": 800, ""x_learning_rate"": 0.005326122985203732, ""x_max_depth"": 4, ""x_subsample"": 0.544846000363398, ""x_colsample"": 0.4616402479471289, ""x_reg_lambda"": 0.00015555525908953727, ""x_reg_alpha"": 1.0712339829421554e-06, ""x_min_child_weight"": 3, ""x_gamma"": 1.8900657227372557}",2025-11-19T06:26:27.521421+00:00
37,COMPLETE,0.39247895596967314,"{""x_n_estimators"": 1722, ""x_learning_rate"": 0.0020475146337714852, ""x_max_depth"": 3, ""x_subsample"": 0.7772445603816283, ""x_colsample"": 0.6057198023153806, ""x_reg_lambda"": 0.0024819711838284467, ""x_reg_alpha"": 0.021779277333613643, ""x_min_child_weight"": 10, ""x_gamma"": 1.0272687320897453}",2025-11-19T06:27:02.014880+00:00
38,COMPLETE,0.3913884575106256,"{""x_n_estimators"": 1490, ""x_learning_rate"": 0.023640305939805685, ""x_max_depth"": 6, ""x_subsample"": 0.8500746842311228, ""x_colsample"": 0.5115638240627434, ""x_reg_lambda"": 0.00039216989933592473, ""x_reg_alpha"": 8.38640156040167e-05, ""x_min_child_weight"": 12, ""x_gamma"": 1.7521583989678033}",2025-11-19T06:27:19.709354+00:00
39,COMPLETE,0.3918228337284522,"{""x_n_estimators"": 2187, ""x_learning_rate"": 0.11808099513598716, ""x_max_depth"": 5, ""x_subsample"": 0.6477036841870196, ""x_colsample"": 0.4882726688589165, ""x_reg_lambda"": 1.1862343670046622e-05, ""x_reg_alpha"": 0.0006099189698746337, ""x_min_child_weight"": 23, ""x_gamma"": 1.2148655089984555}",2025-11-19T06:27:33.822847+00:00
40,COMPLETE,0.39370405166376127,"{""x_n_estimators"": 2759, ""x_learning_rate"": 0.0004077148002953602, ""x_max_depth"": 8, ""x_subsample"": 0.56127062989377, ""x_colsample"": 0.5573442690459172, ""x_reg_lambda"": 2.002920307772095, ""x_reg_alpha"": 0.0001598993182769073, ""x_min_child_weight"": 16, ""x_gamma"": 1.5681261446003}",2025-11-19T06:29:21.341402+00:00
41,COMPLETE,0.3921180974221845,"{""x_n_estimators"": 2409, ""x_learning_rate"": 0.007094633323973212, ""x_max_depth"": 3, ""x_subsample"": 0.5910365696224037, ""x_colsample"": 0.7154231665609567, ""x_reg_lambda"": 0.004996081269155589, ""x_reg_alpha"": 0.3551265901807419, ""x_min_child_weight"": 19, ""x_gamma"": 1.1422736083310399}",2025-11-19T06:29:42.220547+00:00
42,COMPLETE,0.39101934468672905,"{""x_n_estimators"": 2411, ""x_learning_rate"": 0.05514140021958154, ""x_max_depth"": 3, ""x_subsample"": 0.6317130972849401, ""x_colsample"": 0.7528817505636453, ""x_reg_lambda"": 0.01133129555578276, ""x_reg_alpha"": 2.832606374878803, ""x_min_child_weight"": 14, ""x_gamma"": 1.3015126322018926}",2025-11-19T06:29:52.346504+00:00
43,COMPLETE,0.3901790935861881,"{""x_n_estimators"": 2577, ""x_learning_rate"": 0.011654815235974126, ""x_max_depth"": 3, ""x_subsample"": 0.5984854633792789, ""x_colsample"": 0.710074139455725, ""x_reg_lambda"": 0.004562625601942933, ""x_reg_alpha"": 1.5526600901001726, ""x_min_child_weight"": 6, ""x_gamma"": 0.896761634117423}",2025-11-19T06:30:08.261260+00:00
44,COMPLETE,0.39229501341007317,"{""x_n_estimators"": 2815, ""x_learning_rate"": 0.01166579791203972, ""x_max_depth"": 4, ""x_subsample"": 0.6942509821136401, ""x_colsample"": 0.6772649477837648, ""x_reg_lambda"": 0.12117025827881824, ""x_reg_alpha"": 1.0511680597057274, ""x_min_child_weight"": 6, ""x_gamma"": 0.6053298461096752}",2025-11-19T06:30:24.736571+00:00
45,COMPLETE,0.3921716759033449,"{""x_n_estimators"": 1288, ""x_learning_rate"": 0.037500934124915, ""x_max_depth"": 3, ""x_subsample"": 0.5232083895863584, ""x_colsample"": 0.7833163993573685, ""x_reg_lambda"": 0.000509862142233875, ""x_reg_alpha"": 8.201607819280502, ""x_min_child_weight"": 8, ""x_gamma"": 0.8907042068504866}",2025-11-19T06:30:35.702687+00:00
46,COMPLETE,0.3926744771590053,"{""x_n_estimators"": 2193, ""x_learning_rate"": 0.01572474243275987, ""x_max_depth"": 4, ""x_subsample"": 0.72632212488372, ""x_colsample"": 0.6149803262350906, ""x_reg_lambda"": 0.0015644632245503727, ""x_reg_alpha"": 1.5052596223253194, ""x_min_child_weight"": 1, ""x_gamma"": 0.6124805649568775}",2025-11-19T06:30:50.397125+00:00
47,COMPLETE,0.393652834616907,"{""x_n_estimators"": 2606, ""x_learning_rate"": 0.19684701193971363, ""x_max_depth"": 3, ""x_subsample"": 0.5739187854303432, ""x_colsample"": 0.6742723773247129, ""x_reg_lambda"": 0.0339602444705952, ""x_reg_alpha"": 0.11259085271718466, ""x_min_child_weight"": 26, ""x_gamma"": 1.9571450563450552}",2025-11-19T06:30:59.523392+00:00
48,COMPLETE,0.3918716308895122,"{""x_n_estimators"": 2984, ""x_learning_rate"": 0.06121690325217802, ""x_max_depth"": 4, ""x_subsample"": 0.6376980584253085, ""x_colsample"": 0.4269006760286421, ""x_reg_lambda"": 0.0030507392797231477, ""x_reg_alpha"": 0.00152419570477643, ""x_min_child_weight"": 5, ""x_gamma"": 1.0654237729079454}",2025-11-19T06:31:13.898423+00:00
49,COMPLETE,0.3916074898802761,"{""x_n_estimators"": 2037, ""x_learning_rate"": 0.023746047209858557, ""x_max_depth"": 7, ""x_subsample"": 0.6759372390543485, ""x_colsample"": 0.8718944697880514, ""x_reg_lambda"": 9.564428282404648e-05, ""x_reg_alpha"": 5.1450123916006054e-05, ""x_min_child_weight"": 3, ""x_gamma"": 0.735192367612579}",2025-11-19T06:31:27.723121+00:00
50,COMPLETE,0.3892143035920569,"{""x_n_estimators"": 1775, ""x_learning_rate"": 0.10529905180501302, ""x_max_depth"": 3, ""x_subsample"": 0.593015729928386, ""x_colsample"": 0.726045701990993, ""x_reg_lambda"": 0.0614753402633531, ""x_reg_alpha"": 1.888564149877213e-05, ""x_min_child_weight"": 10, ""x_gamma"": 0.2138833569267954}",2025-11-19T06:31:36.783491+00:00
51,COMPLETE,0.38967646350474594,"{""x_n_estimators"": 1811, ""x_learning_rate"": 0.11554185205731721, ""x_max_depth"": 3, ""x_subsample"": 0.5985920452050794, ""x_colsample"": 0.7240451005474062, ""x_reg_lambda"": 0.0777857091351143, ""x_reg_alpha"": 1.926468122045136e-05, ""x_min_child_weight"": 8, ""x_gamma"": 0.326529109202912}",2025-11-19T06:31:47.345983+00:00
52,COMPLETE,0.3908852368349476,"{""x_n_estimators"": 1735, ""x_learning_rate"": 0.09624585334114819, ""x_max_depth"": 3, ""x_subsample"": 0.5915892778880569, ""x_colsample"": 0.7655688612510779, ""x_reg_lambda"": 0.29245655056210734, ""x_reg_alpha"": 3.4532628389092896e-06, ""x_min_child_weight"": 10, ""x_gamma"": 0.15638043547612837}",2025-11-19T06:31:57.860522+00:00
53,COMPLETE,0.3879970019076429,"{""x_n_estimators"": 1881, ""x_learning_rate"": 0.14796357845371302, ""x_max_depth"": 3, ""x_subsample"": 0.5559794564098363, ""x_colsample"": 0.7246134286525052, ""x_reg_lambda"": 0.2569105808362054, ""x_reg_alpha"": 1.9404896064469873e-05, ""x_min_child_weight"": 9, ""x_gamma"": 0.3653965440580284}",2025-11-19T06:32:08.858774+00:00
54,COMPLETE,0.3863476193988903,"{""x_n_estimators"": 1950, ""x_learning_rate"": 0.1465797783288017, ""x_max_depth"": 3, ""x_subsample"": 0.518354079857896, ""x_colsample"": 0.7288493120752194, ""x_reg_lambda"": 9.19172007264123, ""x_reg_alpha"": 2.0316970394950897e-05, ""x_min_child_weight"": 8, ""x_gamma"": 0.3243790597474068}",2025-11-19T06:32:19.727298+00:00
55,COMPLETE,0.39491394107392847,"{""x_n_estimators"": 1852, ""x_learning_rate"": 0.15412316838669707, ""x_max_depth"": 3, ""x_subsample"": 0.5277351028064206, ""x_colsample"": 0.8102939982736633, ""x_reg_lambda"": 9.037549388548129, ""x_reg_alpha"": 1.5652862674530784e-05, ""x_min_child_weight"": 8, ""x_gamma"": 0.3337921367126903}",2025-11-19T06:32:29.836067+00:00
56,COMPLETE,0.387746187366697,"{""x_n_estimators"": 1532, ""x_learning_rate"": 0.1988957969286034, ""x_max_depth"": 3, ""x_subsample"": 0.5625839994045856, ""x_colsample"": 0.7259518525721868, ""x_reg_lambda"": 2.744221315640351, ""x_reg_alpha"": 2.8189989460311948e-06, ""x_min_child_weight"": 6, ""x_gamma"": 0.27677361955399005}",2025-11-19T06:32:40.328787+00:00
57,COMPLETE,0.38721267571721635,"{""x_n_estimators"": 1568, ""x_learning_rate"": 0.15410058755350933, ""x_max_depth"": 3, ""x_subsample"": 0.5595639190827651, ""x_colsample"": 0.7415594821131414, ""x_reg_lambda"": 2.8815752193243798, ""x_reg_alpha"": 3.429705413631293e-06, ""x_min_child_weight"": 12, ""x_gamma"": 0.2838671858155708}",2025-11-19T06:32:53.155930+00:00
58,COMPLETE,0.3866613801460935,"{""x_n_estimators"": 1532, ""x_learning_rate"": 0.19406460727860367, ""x_max_depth"": 3, ""x_subsample"": 0.5582457408751208, ""x_colsample"": 0.7411616392057316, ""x_reg_lambda"": 2.907943932040384, ""x_reg_alpha"": 2.730923800074792e-06, ""x_min_child_weight"": 12, ""x_gamma"": 0.1972265645233097}",2025-11-19T06:33:07.545233+00:00
59,COMPLETE,0.3878756354395334,"{""x_n_estimators"": 1568, ""x_learning_rate"": 0.193641740739285, ""x_max_depth"": 4, ""x_subsample"": 0.5124207002598211, ""x_colsample"": 0.8048166079020304, ""x_reg_lambda"": 2.3895083631998224, ""x_reg_alpha"": 2.820514076319362e-06, ""x_min_child_weight"": 12, ""x_gamma"": 0.023243195016055596}",2025-11-19T06:33:20.325437+00:00
60,COMPLETE,0.39428547556043975,"{""x_n_estimators"": 1566, ""x_learning_rate"": 0.19305907294486335, ""x_max_depth"": 4, ""x_subsample"": 0.5111079387871081, ""x_colsample"": 0.8223180233087433, ""x_reg_lambda"": 2.9980100139398647, ""x_reg_alpha"": 2.774801268602673e-06, ""x_min_child_weight"": 12, ""x_gamma"": 0.024256879267030684}",2025-11-19T06:33:30.539220+00:00
61,COMPLETE,0.3898858596444125,"{""x_n_estimators"": 1321, ""x_learning_rate"": 0.14680801133735996, ""x_max_depth"": 3, ""x_subsample"": 0.5590162295781623, ""x_colsample"": 0.8451738612195883, ""x_reg_lambda"": 3.9166910161080972, ""x_reg_alpha"": 1.530410733330653e-06, ""x_min_child_weight"": 13, ""x_gamma"": 0.16789798418617008}",2025-11-19T06:33:38.459671+00:00
62,COMPLETE,0.38274583230993814,"{""x_n_estimators"": 1515, ""x_learning_rate"": 0.15452892425008607, ""x_max_depth"": 3, ""x_subsample"": 0.5196826645924257, ""x_colsample"": 0.800961561979044, ""x_reg_lambda"": 1.1935720957637168, ""x_reg_alpha"": 4.49198732475863e-06, ""x_min_child_weight"": 11, ""x_gamma"": 0.45275630752682716}",2025-11-19T06:33:53.456879+00:00
63,COMPLETE,0.3920336315122978,"{""x_n_estimators"": 1522, ""x_learning_rate"": 0.1557524159011316, ""x_max_depth"": 3, ""x_subsample"": 0.5154948793755347, ""x_colsample"": 0.7908094936630634, ""x_reg_lambda"": 1.2132403821632305, ""x_reg_alpha"": 5.370551578079055e-06, ""x_min_child_weight"": 12, ""x_gamma"": 0.43616101740154845}",2025-11-19T06:34:05.334825+00:00
64,COMPLETE,0.3918469396978057,"{""x_n_estimators"": 1205, ""x_learning_rate"": 0.07726446971694, ""x_max_depth"": 3, ""x_subsample"": 0.5325735843271592, ""x_colsample"": 0.8951772321557071, ""x_reg_lambda"": 0.5907961566224719, ""x_reg_alpha"": 4.199162192864011e-06, ""x_min_child_weight"": 11, ""x_gamma"": 0.08637097067331606}",2025-11-19T06:34:14.363008+00:00
65,COMPLETE,0.38892567194785477,"{""x_n_estimators"": 1671, ""x_learning_rate"": 0.19801463881626546, ""x_max_depth"": 4, ""x_subsample"": 0.5030549683739431, ""x_colsample"": 0.7475495997083961, ""x_reg_lambda"": 5.8085788590435135, ""x_reg_alpha"": 1.8368680065244757e-06, ""x_min_child_weight"": 14, ""x_gamma"": 0.2856022017978739}",2025-11-19T06:34:27.274105+00:00
66,COMPLETE,0.3905293539671181,"{""x_n_estimators"": 1412, ""x_learning_rate"": 0.1460568398944572, ""x_max_depth"": 3, ""x_subsample"": 0.5538732034626795, ""x_colsample"": 0.7664188517740665, ""x_reg_lambda"": 1.8355806454165131, ""x_reg_alpha"": 1.2919783840081766e-05, ""x_min_child_weight"": 13, ""x_gamma"": 0.451883265265118}",2025-11-19T06:34:36.770165+00:00
