ts,study,total_trials,completed_trials,best_value,best_algo,mean_value
2025-12-02T23:37:58.413706+00:00,opti_v1.63_lgb,1,1,0.37859737287159795,lgb,0.37859737287159795
2025-12-02T23:38:01.351329+00:00,opti_v1.63_lgb,2,2,0.3784347845050257,lgb,0.37851607868831183
2025-12-02T23:38:03.582000+00:00,opti_v1.63_lgb,3,3,0.3784347845050257,lgb,0.37904290118198974
2025-12-02T23:38:05.748961+00:00,opti_v1.63_lgb,4,4,0.3766070575397994,lgb,0.37843394027144217
2025-12-02T23:38:07.091232+00:00,opti_v1.63_lgb,5,5,0.3762696806811326,lgb,0.37800108835338025
2025-12-02T23:38:09.447294+00:00,opti_v1.63_lgb,6,6,0.3762696806811326,lgb,0.37913320180172394
2025-12-02T23:38:16.586552+00:00,opti_v1.63_lgb,7,7,0.3762696806811326,lgb,0.38064197290508756
2025-12-02T23:38:18.790759+00:00,opti_v1.63_lgb,8,8,0.3762696806811326,lgb,0.3824214025907336
2025-12-02T23:38:21.618013+00:00,opti_v1.63_lgb,9,9,0.3762696806811326,lgb,0.3823618174720439
2025-12-02T23:38:23.356940+00:00,opti_v1.63_lgb,10,10,0.3762696806811326,lgb,0.3818429061635999
2025-12-02T23:38:36.633306+00:00,opti_v1.63_lgb,11,11,0.3762696806811326,lgb,0.38300798095473015
2025-12-02T23:38:37.901327+00:00,opti_v1.63_lgb,12,12,0.3762696806811326,lgb,0.3828032549801983
2025-12-02T23:38:40.295406+00:00,opti_v1.63_lgb,13,13,0.3762696806811326,lgb,0.38235960774900823
2025-12-02T23:38:42.099934+00:00,opti_v1.63_lgb,14,14,0.3762696806811326,lgb,0.38213122627206136
2025-12-02T23:38:44.455113+00:00,opti_v1.63_lgb,15,15,0.3762696806811326,lgb,0.38186769630800455
2025-12-02T23:38:46.162032+00:00,opti_v1.63_lgb,16,16,0.3762696806811326,lgb,0.3817287827983197
2025-12-02T23:38:48.321425+00:00,opti_v1.63_lgb,17,17,0.3762696806811326,lgb,0.3816284830912322
2025-12-02T23:38:51.757776+00:00,opti_v1.63_lgb,18,18,0.3762696806811326,lgb,0.3817310229248524
2025-12-02T23:38:53.489881+00:00,opti_v1.63_lgb,19,19,0.3762696806811326,lgb,0.38156344075284154
2025-12-02T23:38:59.431621+00:00,opti_v1.63_lgb,20,20,0.3762696806811326,lgb,0.3816662772169055
2025-12-02T23:39:00.753725+00:00,opti_v1.63_lgb,21,21,0.3762696806811326,lgb,0.3816262701616775
2025-12-02T23:39:02.846077+00:00,opti_v1.63_lgb,22,22,0.3762696806811326,lgb,0.38140454289081177
2025-12-02T23:39:04.319696+00:00,opti_v1.63_lgb,23,23,0.3728529122306014,lgb,0.381032732862107
2025-12-02T23:39:05.788907+00:00,opti_v1.63_lgb,24,24,0.3728529122306014,lgb,0.38076933378678146
2025-12-02T23:39:07.485797+00:00,opti_v1.63_lgb,25,25,0.3728529122306014,lgb,0.3806769541557986
2025-12-02T23:39:08.863958+00:00,opti_v1.63_lgb,26,26,0.3725184135175878,lgb,0.38036316413125204
2025-12-02T23:39:11.542332+00:00,opti_v1.63_lgb,27,27,0.3725184135175878,lgb,0.3802123916699187
2025-12-02T23:39:13.504566+00:00,opti_v1.63_lgb,28,28,0.3725184135175878,lgb,0.38016900689074
2025-12-02T23:39:14.780882+00:00,opti_v1.63_lgb,29,29,0.3725184135175878,lgb,0.3804648367111002
2025-12-02T23:39:15.896476+00:00,opti_v1.63_lgb,30,30,0.3725184135175878,lgb,0.3803116286129717
2025-12-02T23:39:17.792621+00:00,opti_v1.63_lgb,31,31,0.3725184135175878,lgb,0.38018850284433564
2025-12-02T23:39:18.889466+00:00,opti_v1.63_lgb,32,32,0.3725184135175878,lgb,0.38003074365620565
