trial_number,state,value,params,datetime_complete
0,COMPLETE,0.4243377605000771,"{""nn_n_layers"": 2, ""nn_units"": 32, ""nn_dropout"": 0.07799726016810132, ""nn_lr"": 1.493656855461762e-05, ""nn_epochs"": 354, ""nn_batch"": 64, ""nn_act"": ""relu""}",2025-12-02T02:48:27.700142+00:00
1,COMPLETE,0.3771321285678112,"{""nn_n_layers"": 1, ""nn_units"": 128, ""nn_dropout"": 0.14561457009902096, ""nn_lr"": 0.000684792009557478, ""nn_epochs"": 98, ""nn_batch"": 128, ""nn_act"": ""relu""}",2025-12-02T02:49:24.727884+00:00
2,COMPLETE,0.7696845526423448,"{""nn_n_layers"": 3, ""nn_units"": 64, ""nn_dropout"": 0.4744427686266666, ""nn_lr"": 0.00788671412999049, ""nn_epochs"": 333, ""nn_batch"": 128, ""nn_act"": ""selu""}",2025-12-02T02:50:51.002658+00:00
3,COMPLETE,0.3918701120799812,"{""nn_n_layers"": 1, ""nn_units"": 32, ""nn_dropout"": 0.2600340105889054, ""nn_lr"": 0.00043664735929796326, ""nn_epochs"": 114, ""nn_batch"": 32, ""nn_act"": ""selu""}",2025-12-02T02:51:59.602579+00:00
4,COMPLETE,0.37220238137050954,"{""nn_n_layers"": 1, ""nn_units"": 256, ""nn_dropout"": 0.13567451588694796, ""nn_lr"": 0.003063462210622081, ""nn_epochs"": 175, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-12-02T02:52:56.132684+00:00
5,COMPLETE,1.2746095031020017,"{""nn_n_layers"": 4, ""nn_units"": 128, ""nn_dropout"": 0.36450358402049365, ""nn_lr"": 0.0020597335357437196, ""nn_epochs"": 75, ""nn_batch"": 128, ""nn_act"": ""relu""}",2025-12-02T02:53:54.687818+00:00
6,COMPLETE,0.38823510031834474,"{""nn_n_layers"": 2, ""nn_units"": 256, ""nn_dropout"": 0.23610746258097465, ""nn_lr"": 2.284455685002053e-05, ""nn_epochs"": 300, ""nn_batch"": 128, ""nn_act"": ""elu""}",2025-12-02T02:55:10.283659+00:00
7,COMPLETE,0.3755429344319751,"{""nn_n_layers"": 1, ""nn_units"": 128, ""nn_dropout"": 0.2542853455823514, ""nn_lr"": 0.005280796376895365, ""nn_epochs"": 137, ""nn_batch"": 64, ""nn_act"": ""elu""}",2025-12-02T02:56:22.002924+00:00
8,COMPLETE,0.4084137014909341,"{""nn_n_layers"": 4, ""nn_units"": 128, ""nn_dropout"": 0.09328502944301792, ""nn_lr"": 0.004760767751809498, ""nn_epochs"": 239, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-12-02T02:57:58.186870+00:00
9,COMPLETE,0.5226120507374667,"{""nn_n_layers"": 4, ""nn_units"": 32, ""nn_dropout"": 0.11105390523536512, ""nn_lr"": 2.2887381144600954e-05, ""nn_epochs"": 168, ""nn_batch"": 32, ""nn_act"": ""selu""}",2025-12-02T03:00:27.565147+00:00
10,COMPLETE,0.37435128505802384,"{""nn_n_layers"": 2, ""nn_units"": 256, ""nn_dropout"": 0.0037736596581466053, ""nn_lr"": 0.00010978744399571575, ""nn_epochs"": 211, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-12-02T03:01:40.261167+00:00
11,COMPLETE,0.3719327162818186,"{""nn_n_layers"": 2, ""nn_units"": 256, ""nn_dropout"": 0.0019198838744133493, ""nn_lr"": 0.000114895710199411, ""nn_epochs"": 204, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-12-02T03:03:00.110730+00:00
12,COMPLETE,0.3721529314618888,"{""nn_n_layers"": 3, ""nn_units"": 256, ""nn_dropout"": 0.008287043421840862, ""nn_lr"": 0.00011201124141676593, ""nn_epochs"": 243, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-12-02T03:04:27.750954+00:00
13,COMPLETE,0.3766811803924667,"{""nn_n_layers"": 3, ""nn_units"": 256, ""nn_dropout"": 0.012083599485349147, ""nn_lr"": 0.00011038251665362917, ""nn_epochs"": 273, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-12-02T03:05:42.352502+00:00
14,COMPLETE,0.373509337720999,"{""nn_n_layers"": 3, ""nn_units"": 256, ""nn_dropout"": 0.0017199336876808453, ""nn_lr"": 0.00012493516249444304, ""nn_epochs"": 230, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-12-02T03:07:00.201451+00:00
15,COMPLETE,0.39695497676461616,"{""nn_n_layers"": 3, ""nn_units"": 64, ""nn_dropout"": 0.0578255552250477, ""nn_lr"": 5.6553012586243786e-05, ""nn_epochs"": 399, ""nn_batch"": 64, ""nn_act"": ""elu""}",2025-12-02T03:08:25.862948+00:00
16,COMPLETE,0.38690937673250336,"{""nn_n_layers"": 2, ""nn_units"": 256, ""nn_dropout"": 0.1847257017906077, ""nn_lr"": 0.0009859477790516557, ""nn_epochs"": 282, ""nn_batch"": 32, ""nn_act"": ""selu""}",2025-12-02T03:09:35.375403+00:00
17,COMPLETE,0.6071033348486347,"{""nn_n_layers"": 3, ""nn_units"": 256, ""nn_dropout"": 0.3454563269539541, ""nn_lr"": 0.0002604664324810648, ""nn_epochs"": 187, ""nn_batch"": 64, ""nn_act"": ""selu""}",2025-12-02T03:10:40.666298+00:00
18,COMPLETE,0.3764111250828358,"{""nn_n_layers"": 2, ""nn_units"": 256, ""nn_dropout"": 0.05066515165687713, ""nn_lr"": 5.47446703597363e-05, ""nn_epochs"": 254, ""nn_batch"": 64, ""nn_act"": ""relu""}",2025-12-02T03:11:49.074558+00:00
19,COMPLETE,0.429172994015723,"{""nn_n_layers"": 3, ""nn_units"": 64, ""nn_dropout"": 0.17049695856080174, ""nn_lr"": 0.00027285312150998516, ""nn_epochs"": 141, ""nn_batch"": 32, ""nn_act"": ""elu""}",2025-12-02T03:12:55.277678+00:00
