trial_number,state,value,params,datetime_complete
0,COMPLETE,0.39782117022727675,"{""c_iterations"": 1436, ""c_depth"": 10, ""c_lr"": 0.026081583694317685, ""c_l2"": 0.015509913987594319}",2025-11-21T01:10:00.065323+00:00
1,COMPLETE,0.4039228907034784,"{""c_iterations"": 890, ""c_depth"": 5, ""c_lr"": 0.00015550191654264885, ""c_l2"": 1.156732719914599}",2025-11-21T01:10:16.749232+00:00
2,COMPLETE,0.40345533571962844,"{""c_iterations"": 2003, ""c_depth"": 8, ""c_lr"": 0.00011693648443440106, ""c_l2"": 6.156997328235206}",2025-11-21T01:11:03.805233+00:00
3,COMPLETE,0.39977726590236895,"{""c_iterations"": 2581, ""c_depth"": 5, ""c_lr"": 0.00039829941698924106, ""c_l2"": 1.922346047064365e-05}",2025-11-21T01:11:35.196010+00:00
4,COMPLETE,0.39819724545464524,"{""c_iterations"": 1260, ""c_depth"": 7, ""c_lr"": 0.002666020367873238, ""c_l2"": 0.00010929592787219404}",2025-11-21T01:11:56.772620+00:00
5,COMPLETE,0.39847324311563254,"{""c_iterations"": 2030, ""c_depth"": 4, ""c_lr"": 0.0009212515846231674, ""c_l2"": 0.0003668874895499185}",2025-11-21T01:12:17.237456+00:00
6,COMPLETE,0.4010737950058625,"{""c_iterations"": 1640, ""c_depth"": 9, ""c_lr"": 0.0004561725458211574, ""c_l2"": 0.003977782830811193}",2025-11-21T01:12:56.436256+00:00
7,COMPLETE,0.39745363783982995,"{""c_iterations"": 1981, ""c_depth"": 4, ""c_lr"": 0.010128002032729377, ""c_l2"": 1.5619562520792747e-05}",2025-11-21T01:13:07.899904+00:00
8,COMPLETE,0.4015935533348168,"{""c_iterations"": 662, ""c_depth"": 10, ""c_lr"": 0.15402113021890798, ""c_l2"": 0.45580746840273345}",2025-11-21T01:13:17.457300+00:00
9,COMPLETE,0.39661326509656797,"{""c_iterations"": 1261, ""c_depth"": 4, ""c_lr"": 0.01814152303366679, ""c_l2"": 0.0012052231254145623}",2025-11-21T01:13:26.381182+00:00
