trial_number,state,value,params,datetime_complete
0,COMPLETE,0.3801060525773827,"{""c_iterations"": 1436, ""c_depth"": 10, ""c_lr"": 0.026081583694317685, ""c_l2"": 0.015509913987594319}",2025-12-08T00:50:06.555421+00:00
1,COMPLETE,0.39749077582465336,"{""c_iterations"": 890, ""c_depth"": 5, ""c_lr"": 0.00015550191654264885, ""c_l2"": 1.156732719914599}",2025-12-08T00:50:20.968866+00:00
2,COMPLETE,0.3970358694363923,"{""c_iterations"": 2003, ""c_depth"": 8, ""c_lr"": 0.00011693648443440106, ""c_l2"": 6.156997328235206}",2025-12-08T00:51:02.436883+00:00
3,COMPLETE,0.385532328768504,"{""c_iterations"": 2581, ""c_depth"": 5, ""c_lr"": 0.00039829941698924106, ""c_l2"": 1.922346047064365e-05}",2025-12-08T00:51:35.204507+00:00
4,COMPLETE,0.380050400449044,"{""c_iterations"": 1260, ""c_depth"": 7, ""c_lr"": 0.002666020367873238, ""c_l2"": 0.00010929592787219404}",2025-12-08T00:51:55.946964+00:00
5,COMPLETE,0.38185727718488655,"{""c_iterations"": 2030, ""c_depth"": 4, ""c_lr"": 0.0009212515846231674, ""c_l2"": 0.0003668874895499185}",2025-12-08T00:52:17.974760+00:00
6,COMPLETE,0.38831885866609256,"{""c_iterations"": 1640, ""c_depth"": 9, ""c_lr"": 0.0004561725458211574, ""c_l2"": 0.003977782830811193}",2025-12-08T00:52:51.706533+00:00
7,COMPLETE,0.37771198606993484,"{""c_iterations"": 1981, ""c_depth"": 4, ""c_lr"": 0.010128002032729377, ""c_l2"": 1.5619562520792747e-05}",2025-12-08T00:53:02.328418+00:00
8,COMPLETE,0.3815124838777077,"{""c_iterations"": 662, ""c_depth"": 10, ""c_lr"": 0.15402113021890798, ""c_l2"": 0.45580746840273345}",2025-12-08T00:53:10.080680+00:00
9,COMPLETE,0.37793265115879876,"{""c_iterations"": 1261, ""c_depth"": 4, ""c_lr"": 0.01814152303366679, ""c_l2"": 0.0012052231254145623}",2025-12-08T00:53:18.379136+00:00
10,COMPLETE,0.37876922753891956,"{""c_iterations"": 2882, ""c_depth"": 6, ""c_lr"": 0.008180932118577131, ""c_l2"": 1.3357744409416468e-06}",2025-12-08T00:53:39.912951+00:00
11,COMPLETE,0.3784231106416447,"{""c_iterations"": 2288, ""c_depth"": 4, ""c_lr"": 0.02837709016938944, ""c_l2"": 1.1925215048990455e-06}",2025-12-08T00:53:48.633197+00:00
12,COMPLETE,0.37915278959004944,"{""c_iterations"": 1056, ""c_depth"": 6, ""c_lr"": 0.012477807664548072, ""c_l2"": 0.020998163401584707}",2025-12-08T00:54:00.413142+00:00
13,COMPLETE,0.3805540878830318,"{""c_iterations"": 1752, ""c_depth"": 4, ""c_lr"": 0.11439368497889899, ""c_l2"": 2.7553884850182135e-05}",2025-12-08T00:54:04.680453+00:00
14,COMPLETE,0.3794521503872196,"{""c_iterations"": 1439, ""c_depth"": 5, ""c_lr"": 0.00294742336509338, ""c_l2"": 0.0006684004167057145}",2025-12-08T00:54:21.024437+00:00
15,COMPLETE,0.3800547842401007,"{""c_iterations"": 2297, ""c_depth"": 6, ""c_lr"": 0.03711358862086077, ""c_l2"": 9.512328074846832e-06}",2025-12-08T00:54:30.775749+00:00
16,COMPLETE,0.37955613939788907,"{""c_iterations"": 619, ""c_depth"": 7, ""c_lr"": 0.007318746177604075, ""c_l2"": 0.0017734195965746072}",2025-12-08T00:54:42.089882+00:00
17,COMPLETE,0.37948689551207787,"{""c_iterations"": 1786, ""c_depth"": 4, ""c_lr"": 0.07099104196990946, ""c_l2"": 0.04524985186480738}",2025-12-08T00:54:47.355237+00:00
18,COMPLETE,0.38180150992877565,"{""c_iterations"": 1111, ""c_depth"": 5, ""c_lr"": 0.0016480549444264439, ""c_l2"": 0.00014799961639661247}",2025-12-08T00:55:02.508243+00:00
19,COMPLETE,0.37906476869501393,"{""c_iterations"": 2325, ""c_depth"": 7, ""c_lr"": 0.010968046581858105, ""c_l2"": 0.14678727050247864}",2025-12-08T00:55:21.827992+00:00
20,COMPLETE,0.37844775805950187,"{""c_iterations"": 1973, ""c_depth"": 8, ""c_lr"": 0.05068148120538303, ""c_l2"": 6.035185630151455e-06}",2025-12-08T00:55:34.532983+00:00
21,COMPLETE,0.37832534646769383,"{""c_iterations"": 2353, ""c_depth"": 4, ""c_lr"": 0.025272497981779614, ""c_l2"": 1.0551301649936448e-06}",2025-12-08T00:55:43.129940+00:00
22,COMPLETE,0.3781023730395893,"{""c_iterations"": 2607, ""c_depth"": 4, ""c_lr"": 0.019742736210679603, ""c_l2"": 5.179746306384853e-06}",2025-12-08T00:55:53.791468+00:00
23,COMPLETE,0.37848237156004455,"{""c_iterations"": 2989, ""c_depth"": 5, ""c_lr"": 0.01594887653060677, ""c_l2"": 5.330579239976576e-05}",2025-12-08T00:56:10.723745+00:00
24,COMPLETE,0.3780410069185728,"{""c_iterations"": 2729, ""c_depth"": 4, ""c_lr"": 0.005925540452800281, ""c_l2"": 5.2343104731105e-06}",2025-12-08T00:56:25.932667+00:00
25,COMPLETE,0.37849634654122577,"{""c_iterations"": 2740, ""c_depth"": 5, ""c_lr"": 0.004166347008908562, ""c_l2"": 0.004467062945030561}",2025-12-08T00:56:44.951974+00:00
26,COMPLETE,0.37930342758666424,"{""c_iterations"": 1468, ""c_depth"": 6, ""c_lr"": 0.005514368639631513, ""c_l2"": 0.00040157708121426895}",2025-12-08T00:57:02.198186+00:00
27,COMPLETE,0.38453800640565466,"{""c_iterations"": 945, ""c_depth"": 4, ""c_lr"": 0.0013643231255737068, ""c_l2"": 5.88650928642249e-05}",2025-12-08T00:57:13.990979+00:00
28,COMPLETE,0.3772809264957055,"{""c_iterations"": 1234, ""c_depth"": 5, ""c_lr"": 0.0691665860127059, ""c_l2"": 4.008918694529803e-06}",2025-12-08T00:57:20.064715+00:00
29,COMPLETE,0.37805381509271674,"{""c_iterations"": 1356, ""c_depth"": 5, ""c_lr"": 0.0881674501274601, ""c_l2"": 0.0015837386283117736}",2025-12-08T00:57:25.326391+00:00
30,COMPLETE,0.3801644035048884,"{""c_iterations"": 1608, ""c_depth"": 6, ""c_lr"": 0.18196491400050635, ""c_l2"": 0.01169785596543553}",2025-12-08T00:57:30.116158+00:00
31,COMPLETE,0.3796125908196382,"{""c_iterations"": 1252, ""c_depth"": 4, ""c_lr"": 0.050046999807837854, ""c_l2"": 3.179649102113304e-06}",2025-12-08T00:57:36.252918+00:00
32,COMPLETE,0.3789795190368618,"{""c_iterations"": 875, ""c_depth"": 5, ""c_lr"": 0.009588085793253204, ""c_l2"": 1.7640165013357474e-05}",2025-12-08T00:57:45.655230+00:00
33,COMPLETE,0.3789808267380269,"{""c_iterations"": 826, ""c_depth"": 4, ""c_lr"": 0.004853929274174088, ""c_l2"": 3.1570055348503753e-06}",2025-12-08T00:57:54.615367+00:00
34,COMPLETE,0.37881270736421846,"{""c_iterations"": 2131, ""c_depth"": 5, ""c_lr"": 0.017764389162151697, ""c_l2"": 1.270137017512018e-05}",2025-12-08T00:58:05.222400+00:00
35,COMPLETE,0.3781511069559929,"{""c_iterations"": 1173, ""c_depth"": 4, ""c_lr"": 0.038201459598941334, ""c_l2"": 6.5163437660127}",2025-12-08T00:58:12.957832+00:00
36,COMPLETE,0.37890099511762726,"{""c_iterations"": 2512, ""c_depth"": 5, ""c_lr"": 0.002848937029029185, ""c_l2"": 9.561615876455166e-05}",2025-12-08T00:58:34.076037+00:00
37,COMPLETE,0.3776676554494756,"{""c_iterations"": 1879, ""c_depth"": 4, ""c_lr"": 0.006609817066839951, ""c_l2"": 2.590119626739622e-05}",2025-12-08T00:58:47.460393+00:00
38,COMPLETE,0.3782094064823126,"{""c_iterations"": 1868, ""c_depth"": 9, ""c_lr"": 0.06839939658216097, ""c_l2"": 0.0004453637147203147}",2025-12-08T00:58:58.079638+00:00
39,COMPLETE,0.39003670375929117,"{""c_iterations"": 1590, ""c_depth"": 5, ""c_lr"": 0.00034874125539477923, ""c_l2"": 3.341625147385194e-05}",2025-12-08T00:59:20.090218+00:00
40,COMPLETE,0.3779928325087213,"{""c_iterations"": 2151, ""c_depth"": 4, ""c_lr"": 0.013639080479092765, ""c_l2"": 0.00016241980230657417}",2025-12-08T00:59:30.619579+00:00
41,COMPLETE,0.378183633763852,"{""c_iterations"": 2146, ""c_depth"": 4, ""c_lr"": 0.014878314636318887, ""c_l2"": 0.00014070409504629284}",2025-12-08T00:59:40.899185+00:00
42,COMPLETE,0.37854892179745514,"{""c_iterations"": 1903, ""c_depth"": 4, ""c_lr"": 0.0225332125901136, ""c_l2"": 0.00021932622526428088}",2025-12-08T00:59:49.880520+00:00
43,COMPLETE,0.3780683189170239,"{""c_iterations"": 1692, ""c_depth"": 4, ""c_lr"": 0.010399260093383612, ""c_l2"": 0.0011447406150438843}",2025-12-08T01:00:00.314146+00:00
44,COMPLETE,0.3783224662766563,"{""c_iterations"": 2104, ""c_depth"": 5, ""c_lr"": 0.003981772070646479, ""c_l2"": 4.78203309570077e-05}",2025-12-08T01:00:20.366812+00:00
45,COMPLETE,0.3785636976103468,"{""c_iterations"": 510, ""c_depth"": 4, ""c_lr"": 0.028015113297558226, ""c_l2"": 0.00022284937976742652}",2025-12-08T01:00:25.376621+00:00
46,COMPLETE,0.3779649948285236,"{""c_iterations"": 1484, ""c_depth"": 4, ""c_lr"": 0.0073164886016531825, ""c_l2"": 2.1881039708903867e-06}",2025-12-08T01:00:37.075805+00:00
47,COMPLETE,0.38091340255040934,"{""c_iterations"": 1348, ""c_depth"": 6, ""c_lr"": 0.0018865936064334928, ""c_l2"": 1.6950364993549007e-06}",2025-12-08T01:00:57.664703+00:00
48,COMPLETE,0.3791450412851124,"{""c_iterations"": 994, ""c_depth"": 5, ""c_lr"": 0.005968146920701286, ""c_l2"": 1.1268149098711064}",2025-12-08T01:01:09.044222+00:00
49,COMPLETE,0.3782612424414226,"{""c_iterations"": 1567, ""c_depth"": 4, ""c_lr"": 0.007606097543628399, ""c_l2"": 1.7685642270602385e-05}",2025-12-08T01:01:20.177766+00:00
50,COMPLETE,0.38561970692357933,"{""c_iterations"": 1494, ""c_depth"": 8, ""c_lr"": 0.0007469611398068269, ""c_l2"": 2.46249946903715e-06}",2025-12-08T01:01:48.551999+00:00
51,COMPLETE,0.3782527819997762,"{""c_iterations"": 1267, ""c_depth"": 4, ""c_lr"": 0.011628797868236939, ""c_l2"": 1.1941410020801731e-05}",2025-12-08T01:01:57.381577+00:00
52,COMPLETE,0.37854487794373504,"{""c_iterations"": 1749, ""c_depth"": 4, ""c_lr"": 0.003425294246189975, ""c_l2"": 6.504541274280478e-06}",2025-12-08T01:02:12.000618+00:00
53,COMPLETE,0.3788945725717916,"{""c_iterations"": 1875, ""c_depth"": 4, ""c_lr"": 0.037484651871010556, ""c_l2"": 2.655877731280113e-05}",2025-12-08T01:02:19.240268+00:00
54,COMPLETE,0.37947360768994853,"{""c_iterations"": 1999, ""c_depth"": 5, ""c_lr"": 0.015161881008772273, ""c_l2"": 0.0007753164595085291}",2025-12-08T01:02:30.459629+00:00
55,COMPLETE,0.38024297860029227,"{""c_iterations"": 1143, ""c_depth"": 4, ""c_lr"": 0.12671093590509924, ""c_l2"": 7.474117506992424e-05}",2025-12-08T01:02:34.396056+00:00
